Unnamed: 0,sentiment,content
20412,1,sweet dream everyone utterly exhausted nite nite
33646,1,starting tm alex whole week going spending money dont have
7665,0,thirty minute turned three hour oops
20607,1,twitter born feb today point time may pm gmt tweet including one
39632,1,looking forward revision session cassio park cafe nero depending weather mikey montana x
4367,0,dinob ask mark still old blink sense humor miss
13679,0,stupid twitter faceless
21990,1,brandiheyy hey whoa really you anyways feel living miley must strange twitter back ox
29030,1,a m home night pub
1204,1,look deceiving
33826,1,re so finally finished catching blog mention wedding detail tell point http disq u w
20939,0,tree lined avenue begin fade view drowning past regret tea cigarette but cant seem forget when came along
13407,0,bummed retrorewind contest state hawaii
10801,1,grilled dinner last night senior s final kairos dinner steak spicy mango sausage hot wing grilled vegi corn
27232,1,loic loic need build scheduler let u post sleep
21453,1,shutterbetty could get jamesbeston honour
3395,0,happy grey s day everyone oh miss grey s
21000,1,katiealender ooh two book buy
10737,1,milton keynes leaving tomorrow
37545,1,csi printchick thx sharen luv
4016,1,good morning twitts another gloomy day nyc
39352,1,sosolidk peanut o cute name lol get another turtle call jelly p get pet call cabbage xd lolol
25692,1,t dahsar thanxs hun too
34803,1,happy mother day
14645,0,superrzaaap forgot yardsale event ooh pity
6040,1,well go work
30460,1,international version stand http tiny cc pavyi playingforchange com
692,0,fall asleep know feel lol drag hell tonight quite excited
5841,0,damn miss bf
25330,1,noticed new sidebar twitter com look nice
31340,1,ladyfarrahgiano how s baby fever
14249,1,thedinnerlady could never one child look happened nina zavaroni sp brooke shield drew barrymore
11155,1,gut say replace appliance instead repair want smart try repair replace right choice
9170,1,ate many kiss
39719,1,terry allison catch later terry
6755,0,moving back home today pro obnoxiously closer thom con mpls run excursion least year
25032,1,st day master cleanse wish luck
32751,1,back again almost last haul wagner s casa bend http shz me ke
36833,1,teresahonoursmc goodmorning night too sleep well
2351,1,adamaxon bloody free kick min second sooooooo close going in if
12989,0,chevelleluv p s sorry ur uncle
11939,0,awww daddy got car accident pray him shook n lil
25843,1,davidgillespie beatles scouser funny haircut talent banana split
17466,1,left base loaded
16060,0,the sandman grave wound hursty samvoaden miss guy much xx
291,0,xoshayzers knoww thing samee lt
577,1,iceweasel im eating slider barjohnnys theyre pork tho beef still search
38220,1,morning sun shining bird singing time cuppa garden reading tweet http twitpic com wsr
21346,1,kerryetches yep open sunday hour tho
31629,1,computer geek entertaining think
25080,1,backyardpoultry good morning too hope better weather today
16637,0,fml today suck hope dance bring soul up pray im still sad i hateee todayyyyyy gt
10811,0,still lose follower people hate me world hate maybe read more http is gd jgi
18301,0,hot thermometer showing c moment
480,0,poorly can t sleep
37870,1,went saw fighting last night best friend great channing tatum amazing
28445,1,signing folk might back later
17470,0,feeling bit lonely
32914,1,grove watched star trek grabbing food
7516,0,bigzflygerian sorry impressed slightest b c u eat pussy more like saddened confused
37833,1,sftw amp pot tea
26952,1,damn pas update haha tweet tweet tweet
1383,1,dantichos baby help math
16752,0,hard time loving people christ did today people picking stuff work dumb annoying
6033,0,jodywhitesides sorry missed it
6467,0,spookyjenb diverskynsea stop it makin sad
32125,1,cookie crumbles best art attack thanks d follow
32457,1,rayvinhsu welcome win sure like new o issue feel free ask
31701,1,krrrrsty didnt know solo game tonight watched game together maybe next time
27677,0,kurtismarsh far go unless prize million know win
26210,1,bosskhouston im bloggin right now will later
32034,0,saranw thank you know happy sad all time know that got quot the right stuff quot
10294,0,nippysweety thanks much ff nippysweety one today
24944,0,finished mtml assignment like all feel like missed lotsa point word limit hmmpph
27908,1,uploading photo cell nothin like true candid ness
9537,0,bout get ready work ugh hate workin friday
24079,1,jelnora nothing like alone time handheld device
28807,1,enjoymore cave espresso machine
6843,0,mattyp damp weather
30795,0,arrested hotel
37588,1,sunvitd like new profile pic cute
39057,1,watching john edward cross country
34742,1,grungeheart hey there day
18246,1,confused twitter everyone twitter follow me
32753,1,afm haha phew never said
32045,1,alliworthington hi m fussy wave
30310,1,ii back homee boredd chillinq w qrandma ï¿½ ily granny
35962,1,exact moment decided point life going adopt child
25265,1,brb would prefer monday
4137,0,feelin hot
18176,0,big si moved day gna b weird without her x
29424,1,watching jurassic park havent seen movie year
10386,0,bitter sweet moment want leave nothing go home to
35176,1,run hinckley half marathon finger crossed lt hm time
6000,1,chelsea playboy r i p curl
28455,0,dragonblogger pleasure really enjoy random word poetry disappointed miss participating
39894,0,renagades great day rain keep may go swimming instead dining
9141,0,looking forward driving storm
34733,1,marabg ok wild one imagine one
1553,1,time germany went fast day left hopefully move soon
35924,0,solangeknowles freaking awesome solange happy mother s day wish mom like you sad blah best wish
12728,0,one bringing snack
33238,1,markman lol insane think heard song b
13506,1,mikegrace yeah actually went room at look counter
132,0,sigh going bed feel right anymore
19259,1,frphoto picture bliss jpeg format sorry message board terminology u play w u board
12491,1,love dad said ready go like pm still working
16626,0,message songoftheoss could let people know booted
23966,1,chontellebourke try care mum say
28599,1,dyed hair quot back black quot
2583,0,last wrte again got bored previous days
2871,0,emiily kate know heap awesome working weekend
30874,1,patricklanglois http twitpic com wz patrick come say hi
5671,0,want see drag hell get feeling none friend go w
16206,0,wossy juleskaos good show killer rock cut em short
16660,0,love movie grease can t believe jeff conaway guy played kenickie so sad see celebrity rehab
25227,1,still hour home day begun gonna drink lot coffee today
10625,0,sarahfenn prefer overcast day too sorry hot are
3139,0,ankurb english screwed overall percentage x xii probably adm test too shit happens
39919,1,kayleigh stack nearly there
37809,1,kinkyinktattoos always wanted go oz
21543,1,next song axed ombra mai fï¿½ ï¿½ largo ï¿½ hï¿½ndel
16328,1,friday night gone quickly bottle s gone tomorrow come everton
2532,0,oh god twitter feed taken geeky stuff bmw brampitolo kodinlanewave kenkeiter funny wish understood
28728,1,tccrtr heyy rayleneornelas told follow u whatsup
23227,0,yassak hate her love her presentation got cancelled got went work today pitch
22159,1,darrenporter hehe nice try
18010,0,djcrmix raining every single afternoon s florida fair hehe
18742,1,idk yet jersey gyrl wanna go soon tho but want tweeps
2267,1,eating pringles nearly really reminds touring jonas brother don t ask i miss much
28106,1,captainceej jungle book mary poppins bug life depending want cartoon live action cgi
6932,1,kreativemess ah yes know feeling
22201,1,trending topic happy star war day
1380,0,fam back big island said vog bad can t see ocean sad
2890,1,jewel lia grabbed way work
7763,0,parent withdrew permission last moment going along tomorrow s sac trip idp camp pakistan idprelief
1005,0,flu pas unto andy went shopping got fresh chicken chicken soup but d amp d sat is sad panda
25256,1,good morning fellow tweeter
24832,1,new book sigh probably reread gaiman s quot american god quot murakami s quot wind up bird chronicle quot
7408,0,geminianeyes didnt research traffic beautiful system twitter approx msg second mine grab msg sec
12236,0,course rain five minute finish watering flower took half hour water too
33418,1,free unlimited ringtones http tinyurl com freeringring usa awesome iphone
17196,0,hey guy sun make day gloomy
8022,1,qdobamexgrill know won
17734,0,amazing hollyoaks poor warren lmao
9069,1,grentone content content content gah story life right thx reminding me that s v tweeting
16387,1,hate different referenced assembly fnh go castle caliburn mention dynamicproxy nh
16731,1,back spain
3069,0,nancy got tweet suck love
7898,0,soooo hungry waiting bf get home car trouble waiting mechanic help him
2477,0,going entertain request reducing shipping cost using registered post instead courier on
11715,0,lt i gt waiting natie come online miss
28715,1,watching bruce almighty
25515,1,name toggling google suggestion help searching quot ganesh jaju quot clicking link
14178,0,whitney g day hasnt without ur running conversation day
27967,1,pmed awesome good luck kegging need get instead bottling
35665,1,trying get enjoy weather amp train little minor beer tasting activity took place yesterday opsaksa etc
11248,1,trying work
7547,0,michael scholfield more dead sorry
37052,1,bella b met jonbreisnes epic said s coffee thought meant sitting drinking lot coffee
16883,1,chili cheese fry bad idea lunch
3028,1,got hour sleep
17910,1,lylameganmarsh happened sexy quote
15410,0,zo e aw well im sorry like july reason
31766,0,n dubbs curse you igloo dweller
34106,1,goodlaura trending say well there s tweetcannon http tinyurl com odrza
13553,0,lovekelsey coming detroit grand rapid october
13016,1,sitting home watching tv soo bored
24679,1,aknotofemma see shall
26138,0,djsteeley think less tribute parody
4299,0,pistol bee busy talk buddy yahoo
24881,1,going liverpool soon
12757,0,imjustdanni awww thats fair me im lil sad
12334,0,quot shipping amp handleing quot soooo expensive entire order ordering yet
15791,0,almost made reading comedy outlet headlining weekend took extra hour traffic basically doubled time
21551,1,twitter seat exam hall start min pray seat mpsh a blessed oh wisdom flow whee
19944,1,daaaaang up d sold
5698,1,alexburdz sorry bout cat
36766,1,happy mother day lt
8990,1,almost ready new beta found showstopping bug please standby
17304,1,need new sock
30735,1,watching laura s nephew dance
2987,1,forwarded email cool science event canberra friend thought sydney trekked wrong place
35554,1,getting hang twitter
10814,1,going work
5127,0,debut steve yes but going paid pub
16676,0,mowing hate lawn
28724,1,ericmillegan k enjoy dora explorer greeting niece
25567,1,chiefie hav ask
38731,1,carole im confused
32711,1,happy mother day mom tough job totally worth it
34663,1,goin bed now see ya tomorrow twitter ppl
